"Year","LGA","Offence","Rate","Type"
2025,"MOORABOOL","Stalking",36.9,"FV"
2025,"MOORABOOL","Stalking",7.4,"Non-FV"
2025,"MOORABOOL","Harassment and private nuisance",63.9,"FV"
2025,"MOORABOOL","Harassment and private nuisance",142.6,"Non-FV"
2025,"MOORABOOL","Threatening behaviour",103.3,"FV"
2025,"MOORABOOL","Threatening behaviour",29.5,"Non-FV"
2025,"MORNINGTON PENINSULA","Serious assault",104.1,"FV"
2025,"MORNINGTON PENINSULA","Serious assault",102.9,"Non-FV"
2025,"MORNINGTON PENINSULA","Common assault",219.2,"FV"
2025,"MORNINGTON PENINSULA","Common assault",134.9,"Non-FV"
2025,"MORNINGTON PENINSULA","Stalking",24.4,"FV"
2025,"MORNINGTON PENINSULA","Stalking",12.2,"Non-FV"
2025,"MORNINGTON PENINSULA","Harassment and private nuisance",24.4,"FV"
2025,"MORNINGTON PENINSULA","Harassment and private nuisance",15.1,"Non-FV"
2025,"MORNINGTON PENINSULA","Threatening behaviour",40.7,"FV"
2025,"MORNINGTON PENINSULA","Threatening behaviour",37.2,"Non-FV"
2025,"ARARAT","Serious assault",359.1,"FV"
2025,"ARARAT","Serious assault",111.2,"Non-FV"
2025,"ARARAT","Common assault",547.3,"FV"
2025,"ARARAT","Common assault",316.4,"Non-FV"
2025,"ARARAT","Stalking",17.1,"FV"
2025,"ARARAT","Stalking",25.7,"Non-FV"
2025,"ARARAT","Harassment and private nuisance",51.3,"FV"
2025,"ARARAT","Harassment and private nuisance",77,"Non-FV"
2025,"ARARAT","Threatening behaviour",162.5,"FV"
2025,"ARARAT","Threatening behaviour",128.3,"Non-FV"
2025,"NORTHERN GRAMPIANS","Serious assault",195.7,"FV"
2025,"NORTHERN GRAMPIANS","Serious assault",263.7,"Non-FV"
2025,"NORTHERN GRAMPIANS","Common assault",553,"FV"
2025,"NORTHERN GRAMPIANS","Common assault",433.9,"Non-FV"
2025,"NORTHERN GRAMPIANS","Stalking",76.6,"FV"
2025,"NORTHERN GRAMPIANS","Stalking",34,"Non-FV"
2025,"NORTHERN GRAMPIANS","Harassment and private nuisance",25.5,"FV"
2025,"NORTHERN GRAMPIANS","Harassment and private nuisance",8.5,"Non-FV"
2025,"NORTHERN GRAMPIANS","Threatening behaviour",119.1,"FV"
2025,"NORTHERN GRAMPIANS","Threatening behaviour",110.6,"Non-FV"
2025,"YARRIAMBIACK","Serious assault",381.9,"FV"
2025,"YARRIAMBIACK","Serious assault",127.3,"Non-FV"
2025,"YARRIAMBIACK","Common assault",397.9,"FV"
2025,"YARRIAMBIACK","Common assault",143.2,"Non-FV"
2025,"YARRIAMBIACK","Stalking",47.7,"FV"
2025,"YARRIAMBIACK","Stalking",47.7,"Non-FV"
2025,"YARRIAMBIACK","Harassment and private nuisance",31.8,"FV"
2025,"YARRIAMBIACK","Harassment and private nuisance",31.8,"Non-FV"
2025,"YARRIAMBIACK","Threatening behaviour",95.5,"FV"
2025,"YARRIAMBIACK","Threatening behaviour",79.6,"Non-FV"
2025,"PORT PHILLIP","Serious assault",170,"FV"
2025,"PORT PHILLIP","Serious assault",202.2,"Non-FV"
2025,"PORT PHILLIP","Common assault",219.7,"FV"
2025,"PORT PHILLIP","Common assault",382.7,"Non-FV"
2025,"PORT PHILLIP","Stalking",43.6,"FV"
2025,"PORT PHILLIP","Stalking",32.3,"Non-FV"
2025,"PORT PHILLIP","Harassment and private nuisance",55.8,"FV"
2025,"PORT PHILLIP","Harassment and private nuisance",57.5,"Non-FV"
2025,"PORT PHILLIP","Threatening behaviour",47.1,"FV"
2025,"PORT PHILLIP","Threatening behaviour",64.5,"Non-FV"
2025,"GREATER SHEPPARTON","Serious assault",470.7,"FV"
2025,"GREATER SHEPPARTON","Serious assault",252.4,"Non-FV"
2025,"GREATER SHEPPARTON","Common assault",293.5,"FV"
2025,"GREATER SHEPPARTON","Common assault",287.8,"Non-FV"
2025,"GREATER SHEPPARTON","Stalking",61,"FV"
2025,"GREATER SHEPPARTON","Stalking",8.5,"Non-FV"
2025,"GREATER SHEPPARTON","Harassment and private nuisance",53.9,"FV"
2025,"GREATER SHEPPARTON","Harassment and private nuisance",9.9,"Non-FV"
2025,"GREATER SHEPPARTON","Threatening behaviour",117.7,"FV"
2025,"GREATER SHEPPARTON","Threatening behaviour",41.1,"Non-FV"
2025,"GLENELG","Serious assault",374.6,"FV"
2025,"GLENELG","Serious assault",224.8,"Non-FV"
2025,"GLENELG","Common assault",394.6,"FV"
2025,"GLENELG","Common assault",149.8,"Non-FV"
2025,"GLENELG","Stalking",20,"FV"
2025,"GLENELG","Stalking",15,"Non-FV"
2025,"GLENELG","Harassment and private nuisance",59.9,"FV"
2025,"GLENELG","Harassment and private nuisance",49.9,"Non-FV"
2025,"GLENELG","Threatening behaviour",164.8,"FV"
2025,"GLENELG","Threatening behaviour",144.8,"Non-FV"
2025,"SOUTHERN GRAMPIANS","Serious assault",211.7,"FV"
2025,"SOUTHERN GRAMPIANS","Serious assault",211.7,"Non-FV"
2025,"SOUTHERN GRAMPIANS","Common assault",223.7,"FV"
2025,"SOUTHERN GRAMPIANS","Common assault",235.8,"Non-FV"
2025,"SOUTHERN GRAMPIANS","Stalking",48.4,"FV"
2025,"SOUTHERN GRAMPIANS","Stalking",6,"Non-FV"
2025,"SOUTHERN GRAMPIANS","Harassment and private nuisance",108.9,"FV"
2025,"SOUTHERN GRAMPIANS","Harassment and private nuisance",36.3,"Non-FV"
2025,"SOUTHERN GRAMPIANS","Threatening behaviour",66.5,"FV"
2025,"SOUTHERN GRAMPIANS","Threatening behaviour",139.1,"Non-FV"
2025,"STONNINGTON","Serious assault",94.6,"FV"
2025,"STONNINGTON","Serious assault",175.3,"Non-FV"
2025,"STONNINGTON","Common assault",194.4,"FV"
2025,"STONNINGTON","Common assault",318.5,"Non-FV"
2025,"STONNINGTON","Stalking",20,"FV"
2025,"STONNINGTON","Stalking",23.4,"Non-FV"
2025,"STONNINGTON","Harassment and private nuisance",37.3,"FV"
2025,"STONNINGTON","Harassment and private nuisance",15.6,"Non-FV"
2025,"STONNINGTON","Threatening behaviour",20,"FV"
2025,"STONNINGTON","Threatening behaviour",56.4,"Non-FV"
2025,"COLAC OTWAY","Serious assault",326.8,"FV"
2025,"COLAC OTWAY","Serious assault",138.8,"Non-FV"
2025,"COLAC OTWAY","Common assault",250.7,"FV"
2025,"COLAC OTWAY","Common assault",120.9,"Non-FV"
2025,"COLAC OTWAY","Stalking",40.3,"FV"
2025,"COLAC OTWAY","Stalking",22.4,"Non-FV"
2025,"COLAC OTWAY","Harassment and private nuisance",67.1,"FV"
2025,"COLAC OTWAY","Harassment and private nuisance",4.5,"Non-FV"
2025,"COLAC OTWAY","Threatening behaviour",71.6,"FV"
2025,"COLAC OTWAY","Threatening behaviour",53.7,"Non-FV"
2025,"SURF COAST","Serious assault",88.8,"FV"
2025,"SURF COAST","Serious assault",46.9,"Non-FV"
2025,"SURF COAST","Common assault",101.1,"FV"
2025,"SURF COAST","Common assault",88.8,"Non-FV"
2025,"SURF COAST","Stalking",9.9,"FV"
2025,"SURF COAST","Stalking",19.7,"Non-FV"
2025,"SURF COAST","Harassment and private nuisance",27.1,"FV"
2025,"SURF COAST","Harassment and private nuisance",17.3,"Non-FV"
2025,"SURF COAST","Threatening behaviour",32.1,"FV"
2025,"SURF COAST","Threatening behaviour",27.1,"Non-FV"
2025,"BULOKE","Serious assault",51,"FV"
2025,"BULOKE","Serious assault",51,"Non-FV"
2025,"BULOKE","Common assault",85,"FV"
2025,"BULOKE","Common assault",136,"Non-FV"
2025,"BULOKE","Harassment and private nuisance",17,"FV"
2025,"BULOKE","Threatening behaviour",119,"FV"
2025,"GANNAWARRA","Serious assault",153.9,"FV"
2025,"GANNAWARRA","Serious assault",134.7,"Non-FV"
2025,"GANNAWARRA","Common assault",288.7,"FV"
2025,"GANNAWARRA","Common assault",125.1,"Non-FV"
2025,"GANNAWARRA","Stalking",9.6,"Non-FV"
2025,"GANNAWARRA","Harassment and private nuisance",28.9,"FV"
2025,"GANNAWARRA","Harassment and private nuisance",77,"Non-FV"
2025,"GANNAWARRA","Threatening behaviour",96.2,"FV"
2025,"GANNAWARRA","Threatening behaviour",86.6,"Non-FV"
2025,"SWAN HILL","Serious assault",318.9,"FV"
2025,"SWAN HILL","Serious assault",190.4,"Non-FV"
2025,"SWAN HILL","Common assault",318.9,"FV"
2025,"SWAN HILL","Common assault",276.1,"Non-FV"
2025,"SWAN HILL","Stalking",38.1,"FV"
2025,"SWAN HILL","Stalking",19,"Non-FV"
2025,"SWAN HILL","Harassment and private nuisance",57.1,"FV"
2025,"SWAN HILL","Harassment and private nuisance",14.3,"Non-FV"
2025,"SWAN HILL","Threatening behaviour",142.8,"FV"
2025,"SWAN HILL","Threatening behaviour",109.5,"Non-FV"
2025,"ALPINE","Serious assault",105.9,"FV"
2025,"ALPINE","Serious assault",60.5,"Non-FV"
2025,"ALPINE","Common assault",158.8,"FV"
2025,"ALPINE","Common assault",113.4,"Non-FV"
2025,"ALPINE","Stalking",7.6,"FV"
2025,"ALPINE","Harassment and private nuisance",15.1,"FV"
2025,"ALPINE","Threatening behaviour",45.4,"FV"
2025,"ALPINE","Threatening behaviour",22.7,"Non-FV"
2025,"MOIRA","Serious assault",326.3,"FV"
2025,"MOIRA","Serious assault",93.7,"Non-FV"
2025,"MOIRA","Common assault",245.5,"FV"
2025,"MOIRA","Common assault",138.9,"Non-FV"
2025,"MOIRA","Stalking",48.5,"FV"
2025,"MOIRA","Stalking",9.7,"Non-FV"
2025,"MOIRA","Harassment and private nuisance",61.4,"FV"
2025,"MOIRA","Harassment and private nuisance",35.5,"Non-FV"
2025,"MOIRA","Threatening behaviour",87.2,"FV"
2025,"MOIRA","Threatening behaviour",61.4,"Non-FV"
2025,"WANGARATTA","Serious assault",187.9,"FV"
2025,"WANGARATTA","Serious assault",151.6,"Non-FV"
2025,"WANGARATTA","Common assault",247.2,"FV"
2025,"WANGARATTA","Common assault",168.1,"Non-FV"
2025,"WANGARATTA","Stalking",29.7,"FV"
2025,"WANGARATTA","Stalking",6.6,"Non-FV"
2025,"WANGARATTA","Harassment and private nuisance",46.1,"FV"
2025,"WANGARATTA","Harassment and private nuisance",16.5,"Non-FV"
2025,"WANGARATTA","Threatening behaviour",82.4,"FV"
2025,"WANGARATTA","Threatening behaviour",52.7,"Non-FV"
2025,"CORANGAMITE","Serious assault",164.7,"FV"
2025,"CORANGAMITE","Serious assault",69.7,"Non-FV"
2025,"CORANGAMITE","Common assault",152.1,"FV"
2025,"CORANGAMITE","Common assault",101.4,"Non-FV"
2025,"CORANGAMITE","Stalking",25.3,"FV"
2025,"CORANGAMITE","Stalking",12.7,"Non-FV"
2025,"CORANGAMITE","Harassment and private nuisance",50.7,"FV"
2025,"CORANGAMITE","Harassment and private nuisance",12.7,"Non-FV"
2025,"CORANGAMITE","Threatening behaviour",57,"FV"
2025,"CORANGAMITE","Threatening behaviour",126.7,"Non-FV"
2025,"MOYNE","Serious assault",129.3,"FV"
2025,"MOYNE","Serious assault",61.8,"Non-FV"
2025,"MOYNE","Common assault",157.4,"FV"
2025,"MOYNE","Common assault",50.6,"Non-FV"
2025,"MOYNE","Stalking",33.7,"FV"
2025,"MOYNE","Stalking",28.1,"Non-FV"
2025,"MOYNE","Harassment and private nuisance",28.1,"FV"
2025,"MOYNE","Harassment and private nuisance",28.1,"Non-FV"
2025,"MOYNE","Threatening behaviour",73.1,"FV"
2025,"MOYNE","Threatening behaviour",22.5,"Non-FV"
2025,"WARRNAMBOOL","Serious assault",271.9,"FV"
2025,"WARRNAMBOOL","Serious assault",151.1,"Non-FV"
2025,"WARRNAMBOOL","Common assault",282.9,"FV"
2025,"WARRNAMBOOL","Common assault",211.5,"Non-FV"
2025,"WARRNAMBOOL","Stalking",52.2,"FV"
2025,"WARRNAMBOOL","Stalking",33,"Non-FV"
2025,"WARRNAMBOOL","Harassment and private nuisance",82.4,"FV"
2025,"WARRNAMBOOL","Harassment and private nuisance",24.7,"Non-FV"
2025,"WARRNAMBOOL","Threatening behaviour",87.9,"FV"
2025,"WARRNAMBOOL","Threatening behaviour",74.2,"Non-FV"
2025,"WELLINGTON","Serious assault",307,"FV"
2025,"WELLINGTON","Serious assault",196.2,"Non-FV"
2025,"WELLINGTON","Common assault",507.5,"FV"
2025,"WELLINGTON","Common assault",281.5,"Non-FV"
2025,"WELLINGTON","Stalking",51.2,"FV"
2025,"WELLINGTON","Stalking",46.9,"Non-FV"
2025,"WELLINGTON","Harassment and private nuisance",53.3,"FV"
2025,"WELLINGTON","Harassment and private nuisance",14.9,"Non-FV"
2025,"WELLINGTON","Threatening behaviour",127.9,"FV"
2025,"WELLINGTON","Threatening behaviour",125.8,"Non-FV"
2025,"WHITEHORSE","Serious assault",73.3,"FV"
2025,"WHITEHORSE","Serious assault",53.4,"Non-FV"
2025,"WHITEHORSE","Common assault",152.5,"FV"
2025,"WHITEHORSE","Common assault",126.1,"Non-FV"
2025,"WHITEHORSE","Stalking",9.2,"FV"
2025,"WHITEHORSE","Stalking",9.7,"Non-FV"
2025,"WHITEHORSE","Harassment and private nuisance",7.5,"FV"
2025,"WHITEHORSE","Harassment and private nuisance",36.1,"Non-FV"
2025,"WHITEHORSE","Threatening behaviour",28,"FV"
2025,"WHITEHORSE","Threatening behaviour",25.3,"Non-FV"
2025,"WHITTLESEA","Serious assault",103.9,"FV"
2025,"WHITTLESEA","Serious assault",87.4,"Non-FV"
2025,"WHITTLESEA","Common assault",228.2,"FV"
2025,"WHITTLESEA","Common assault",140,"Non-FV"
2025,"WHITTLESEA","Stalking",24.2,"FV"
2025,"WHITTLESEA","Stalking",12.7,"Non-FV"
2025,"WHITTLESEA","Harassment and private nuisance",44.5,"FV"
2025,"WHITTLESEA","Harassment and private nuisance",24.9,"Non-FV"
2025,"WHITTLESEA","Threatening behaviour",67.1,"FV"
2025,"WHITTLESEA","Threatening behaviour",36.4,"Non-FV"
2025,"INDIGO","Serious assault",72.6,"FV"
2025,"INDIGO","Serious assault",50.3,"Non-FV"
2025,"INDIGO","Common assault",139.7,"FV"
2025,"INDIGO","Common assault",83.8,"Non-FV"
2025,"INDIGO","Stalking",27.9,"FV"
2025,"INDIGO","Harassment and private nuisance",5.6,"FV"
2025,"INDIGO","Harassment and private nuisance",5.6,"Non-FV"
2025,"INDIGO","Threatening behaviour",11.2,"FV"
2025,"INDIGO","Threatening behaviour",27.9,"Non-FV"
2025,"TOWONG","Serious assault",48,"FV"
2025,"TOWONG","Serious assault",80,"Non-FV"
2025,"TOWONG","Common assault",159.9,"FV"
2025,"TOWONG","Common assault",96,"Non-FV"
2025,"TOWONG","Stalking",32,"FV"
2025,"TOWONG","Stalking",32,"Non-FV"
2025,"TOWONG","Harassment and private nuisance",32,"Non-FV"
2025,"TOWONG","Threatening behaviour",16,"FV"
2025,"TOWONG","Threatening behaviour",16,"Non-FV"
2025,"WODONGA","Serious assault",245.4,"FV"
2025,"WODONGA","Serious assault",120.5,"Non-FV"
2025,"WODONGA","Common assault",278.3,"FV"
2025,"WODONGA","Common assault",249.8,"Non-FV"
2025,"WODONGA","Stalking",21.9,"FV"
2025,"WODONGA","Harassment and private nuisance",48.2,"FV"
2025,"WODONGA","Harassment and private nuisance",17.5,"Non-FV"
2025,"WODONGA","Threatening behaviour",72.3,"FV"
2025,"WODONGA","Threatening behaviour",52.6,"Non-FV"
2025,"WYNDHAM","Serious assault",121.4,"FV"
2025,"WYNDHAM","Serious assault",92.5,"Non-FV"
2025,"WYNDHAM","Common assault",181.3,"FV"
2025,"WYNDHAM","Common assault",142,"Non-FV"
2025,"WYNDHAM","Stalking",18,"FV"
2025,"WYNDHAM","Stalking",8,"Non-FV"
2025,"WYNDHAM","Harassment and private nuisance",24.9,"FV"
2025,"WYNDHAM","Harassment and private nuisance",21.5,"Non-FV"
2025,"WYNDHAM","Threatening behaviour",51.8,"FV"
2025,"WYNDHAM","Threatening behaviour",30.6,"Non-FV"
2025,"YARRA","Serious assault",126.3,"FV"
2025,"YARRA","Serious assault",286.9,"Non-FV"
2025,"YARRA","Common assault",164.5,"FV"
2025,"YARRA","Common assault",534.7,"Non-FV"
2025,"YARRA","Stalking",22.5,"FV"
2025,"YARRA","Stalking",19.6,"Non-FV"
2025,"YARRA","Harassment and private nuisance",33.3,"FV"
2025,"YARRA","Harassment and private nuisance",19.6,"Non-FV"
2025,"YARRA","Threatening behaviour",43.1,"FV"
2025,"YARRA","Threatening behaviour",67.6,"Non-FV"
2025,"YARRA RANGES","Serious assault",88.9,"FV"
2025,"YARRA RANGES","Serious assault",67.1,"Non-FV"
2025,"YARRA RANGES","Common assault",235.6,"FV"
2025,"YARRA RANGES","Common assault",122.5,"Non-FV"
2025,"YARRA RANGES","Stalking",18.6,"FV"
2025,"YARRA RANGES","Stalking",17.4,"Non-FV"
2025,"YARRA RANGES","Harassment and private nuisance",25.5,"FV"
2025,"YARRA RANGES","Harassment and private nuisance",13.7,"Non-FV"
2025,"YARRA RANGES","Threatening behaviour",44.8,"FV"
2025,"YARRA RANGES","Threatening behaviour",31.1,"Non-FV"
2024,"BALLARAT","Serious assault",165.2,"FV"
2024,"BALLARAT","Serious assault",169.4,"Non-FV"
2024,"BALLARAT","Common assault",249.5,"FV"
2024,"BALLARAT","Common assault",185,"Non-FV"
2024,"BALLARAT","Stalking",27.3,"FV"
2024,"BALLARAT","Stalking",19,"Non-FV"
2024,"BALLARAT","Harassment and private nuisance",38.8,"FV"
2024,"BALLARAT","Harassment and private nuisance",6.6,"Non-FV"
2024,"BALLARAT","Threatening behaviour",52.9,"FV"
2024,"BALLARAT","Threatening behaviour",25.6,"Non-FV"
2024,"PYRENEES","Serious assault",50.3,"FV"
2024,"PYRENEES","Serious assault",37.7,"Non-FV"
2024,"PYRENEES","Common assault",50.3,"FV"
2024,"PYRENEES","Common assault",88,"Non-FV"
2024,"BANYULE","Serious assault",104.6,"FV"
2024,"BANYULE","Serious assault",96.3,"Non-FV"
2024,"BANYULE","Common assault",138,"FV"
2024,"BANYULE","Common assault",189.5,"Non-FV"
2024,"BANYULE","Stalking",15.2,"FV"
2024,"BANYULE","Stalking",15.9,"Non-FV"
2024,"BANYULE","Harassment and private nuisance",28.8,"FV"
2024,"BANYULE","Harassment and private nuisance",15.2,"Non-FV"
2024,"BANYULE","Threatening behaviour",40.9,"FV"
2024,"BANYULE","Threatening behaviour",49.3,"Non-FV"
2024,"NILLUMBIK","Serious assault",36.1,"FV"
2024,"NILLUMBIK","Serious assault",39.3,"Non-FV"
2024,"NILLUMBIK","Common assault",103.6,"FV"
2024,"NILLUMBIK","Common assault",86.4,"Non-FV"
2024,"NILLUMBIK","Stalking",11,"FV"
2024,"NILLUMBIK","Stalking",9.4,"Non-FV"
2024,"NILLUMBIK","Harassment and private nuisance",12.6,"FV"
2024,"NILLUMBIK","Harassment and private nuisance",17.3,"Non-FV"
2024,"NILLUMBIK","Threatening behaviour",18.8,"FV"
2024,"NILLUMBIK","Threatening behaviour",20.4,"Non-FV"
2024,"BASS COAST","Serious assault",213.5,"FV"
2024,"BASS COAST","Serious assault",135.5,"Non-FV"
2024,"BASS COAST","Common assault",383.4,"FV"
2024,"BASS COAST","Common assault",181.4,"Non-FV"
2024,"BASS COAST","Stalking",45.9,"FV"
2024,"BASS COAST","Stalking",32.1,"Non-FV"
2024,"BASS COAST","Harassment and private nuisance",64.3,"FV"
2024,"BASS COAST","Harassment and private nuisance",18.4,"Non-FV"
2024,"BASS COAST","Threatening behaviour",89.5,"FV"
2024,"BASS COAST","Threatening behaviour",52.8,"Non-FV"
2024,"SOUTH GIPPSLAND","Serious assault",167.6,"FV"
2024,"SOUTH GIPPSLAND","Serious assault",90.3,"Non-FV"
2024,"SOUTH GIPPSLAND","Common assault",274,"FV"
2024,"SOUTH GIPPSLAND","Common assault",174.1,"Non-FV"
2024,"SOUTH GIPPSLAND","Stalking",41.9,"FV"
2024,"SOUTH GIPPSLAND","Stalking",22.6,"Non-FV"
2024,"SOUTH GIPPSLAND","Harassment and private nuisance",45.1,"FV"
2024,"SOUTH GIPPSLAND","Harassment and private nuisance",16.1,"Non-FV"
2024,"SOUTH GIPPSLAND","Threatening behaviour",80.6,"FV"
2024,"SOUTH GIPPSLAND","Threatening behaviour",38.7,"Non-FV"
2024,"BAW BAW","Serious assault",211.6,"FV"
2024,"BAW BAW","Serious assault",96.9,"Non-FV"
2024,"BAW BAW","Common assault",369.9,"FV"
2024,"BAW BAW","Common assault",198.7,"Non-FV"
2024,"BAW BAW","Stalking",29.1,"FV"
2024,"BAW BAW","Stalking",11.3,"Non-FV"
2024,"BAW BAW","Harassment and private nuisance",58.2,"FV"
2024,"BAW BAW","Harassment and private nuisance",16.2,"Non-FV"
2024,"BAW BAW","Threatening behaviour",96.9,"FV"
2024,"BAW BAW","Threatening behaviour",43.6,"Non-FV"
2024,"BENALLA","Serious assault",232.3,"FV"
2024,"BENALLA","Serious assault",88.8,"Non-FV"
2024,"BENALLA","Common assault",287,"FV"
2024,"BENALLA","Common assault",170.8,"Non-FV"
2024,"BENALLA","Stalking",20.5,"FV"
2024,"BENALLA","Stalking",13.7,"Non-FV"
2024,"BENALLA","Harassment and private nuisance",54.7,"FV"
2024,"BENALLA","Harassment and private nuisance",20.5,"Non-FV"
2024,"BENALLA","Threatening behaviour",95.7,"FV"
2024,"BENALLA","Threatening behaviour",54.7,"Non-FV"
2024,"MANSFIELD","Serious assault",92.7,"FV"
2024,"MANSFIELD","Serious assault",74.2,"Non-FV"
2024,"MANSFIELD","Common assault",157.7,"FV"
2024,"MANSFIELD","Common assault",185.5,"Non-FV"
2024,"MANSFIELD","Stalking",9.3,"FV"
2024,"MANSFIELD","Stalking",55.6,"Non-FV"
2024,"MANSFIELD","Harassment and private nuisance",9.3,"FV"
2024,"MANSFIELD","Harassment and private nuisance",46.4,"Non-FV"
2024,"MANSFIELD","Threatening behaviour",92.7,"FV"
2024,"MANSFIELD","Threatening behaviour",55.6,"Non-FV"
2024,"MURRINDINDI","Serious assault",83.3,"FV"
2024,"MURRINDINDI","Serious assault",83.3,"Non-FV"
2024,"MURRINDINDI","Common assault",198.7,"FV"
2024,"MURRINDINDI","Common assault",160.2,"Non-FV"
2024,"MURRINDINDI","Stalking",12.8,"FV"
2024,"MURRINDINDI","Harassment and private nuisance",25.6,"FV"
2024,"MURRINDINDI","Harassment and private nuisance",12.8,"Non-FV"
2024,"MURRINDINDI","Threatening behaviour",32,"FV"
2024,"MURRINDINDI","Threatening behaviour",44.9,"Non-FV"
2024,"GREATER BENDIGO","Serious assault",170.1,"FV"
2024,"GREATER BENDIGO","Serious assault",157.4,"Non-FV"
2024,"GREATER BENDIGO","Common assault",228.9,"FV"
2024,"GREATER BENDIGO","Common assault",214.6,"Non-FV"
2024,"GREATER BENDIGO","Stalking",14.3,"FV"
2024,"GREATER BENDIGO","Stalking",8.7,"Non-FV"
2024,"GREATER BENDIGO","Harassment and private nuisance",27,"FV"
2024,"GREATER BENDIGO","Harassment and private nuisance",8.7,"Non-FV"
2024,"GREATER BENDIGO","Threatening behaviour",97.8,"FV"
2024,"GREATER BENDIGO","Threatening behaviour",40.5,"Non-FV"
2024,"BOROONDARA","Serious assault",34.8,"FV"
2024,"BOROONDARA","Serious assault",41,"Non-FV"
2024,"BOROONDARA","Common assault",124.7,"FV"
2024,"BOROONDARA","Common assault",100.6,"Non-FV"
2024,"BOROONDARA","Stalking",13.5,"FV"
2024,"BOROONDARA","Stalking",15.2,"Non-FV"
2024,"BOROONDARA","Harassment and private nuisance",13.5,"FV"
2024,"BOROONDARA","Harassment and private nuisance",17.4,"Non-FV"
2024,"BOROONDARA","Threatening behaviour",12.9,"FV"
2024,"BOROONDARA","Threatening behaviour",30.9,"Non-FV"
2024,"BRIMBANK","Serious assault",135.8,"FV"
2024,"BRIMBANK","Serious assault",141.8,"Non-FV"
2024,"BRIMBANK","Common assault",243.2,"FV"
2024,"BRIMBANK","Common assault",185.7,"Non-FV"
2024,"BRIMBANK","Stalking",19.2,"FV"
2024,"BRIMBANK","Stalking",6.1,"Non-FV"
2024,"BRIMBANK","Harassment and private nuisance",31.8,"FV"
2024,"BRIMBANK","Harassment and private nuisance",12.1,"Non-FV"
2024,"BRIMBANK","Threatening behaviour",80.7,"FV"
2024,"BRIMBANK","Threatening behaviour",61.1,"Non-FV"
2024,"CAMPASPE","Serious assault",138.9,"FV"
2024,"CAMPASPE","Serious assault",138.9,"Non-FV"
2024,"CAMPASPE","Common assault",251.6,"FV"
2024,"CAMPASPE","Common assault",207.1,"Non-FV"
2024,"CAMPASPE","Stalking",18.3,"FV"
2024,"CAMPASPE","Stalking",7.9,"Non-FV"
2024,"CAMPASPE","Harassment and private nuisance",49.8,"FV"
2024,"CAMPASPE","Harassment and private nuisance",15.7,"Non-FV"
2024,"CAMPASPE","Threatening behaviour",78.6,"FV"
2024,"CAMPASPE","Threatening behaviour",41.9,"Non-FV"
2024,"CARDINIA","Serious assault",89,"FV"
2024,"CARDINIA","Serious assault",77.5,"Non-FV"
2024,"CARDINIA","Common assault",256.2,"FV"
